job_id,job_date,client_id,zip_code,crew_id,job_status,total_price,material_cost,labor_cost,travel_cost,profit,payment_status,payment_delay_days,num_services
2505,2023-12-28,2048,32839,4,Completed,1850,185.0,151.1,36.77,1477.13,Paid,0,2
2506,2023-12-28,2049,32809,1,Completed,1000,100.0,161.82,22.68,715.5,Unpaid,10,1
2507,2023-12-28,2050,34761,4,Completed,2600,1040.0,161.08,27.25,1371.67,Paid,0,1
2508,2023-12-29,1376,32792,1,Completed,1000,100.0,54.35,12.26,833.39,Paid,0,1
2509,2023-12-29,2051,32824,4,Completed,1100,92.5,288.62,56.07,662.81,Paid,0,2
2510,2023-12-29,1699,32701,1,Completed,3700,1044.14,528.93,49.21,2077.72,Paid,0,3
2511,2023-12-30,2052,32821,2,Completed,1950,650.5,281.55,30.5,987.45,Paid,0,2
2512,2023-12-30,2053,32808,3,Completed,3300,720.0,484.14,55.95,2039.91,Paid,0,3
2513,2023-12-30,2054,32792,3,Completed,250,26.95,193.63,25.57,3.85,Unpaid,1,1
2514,2024-01-02,1197,34747,2,Completed,1300,520.0,127.91,25.65,626.44,Paid,0,1
2515,2024-01-02,2055,32779,1,Completed,1400,560.0,144.23,20.94,674.83,Paid Late,10,1
2516,2024-01-02,2056,32751,1,Completed,1200,120.0,142.1,27.22,910.68,Paid,0,1
2517,2024-01-02,2057,34743,2,Completed,1100,110.98,302.54,40.59,645.89,Paid,0,2
2518,2024-01-02,2058,32827,4,Completed,650,65.0,140.83,19.7,424.47,Paid,0,1
2519,2024-01-03,2059,32766,1,Completed,1600,178.63,439.4,50.51,931.46,Paid Late,19,3
2520,2024-01-03,2060,32712,4,Completed,1000,400.0,188.61,29.39,382.0,Paid,0,1
2521,2024-01-03,2061,34741,1,Completed,600,18.0,148.79,29.51,403.7,Paid,0,1
2522,2024-01-03,1073,32779,1,Completed,3550,1162.63,451.05,58.51,1877.81,Paid,0,3
2523,2024-01-04,2062,32708,3,Completed,350,41.64,119.84,19.33,169.19,Paid,0,1
2524,2024-01-04,2063,32773,2,Completed,2850,291.45,306.33,45.84,2206.38,Paid,0,3
2525,2024-01-04,2064,32811,2,Completed,1300,520.0,190.4,11.9,577.7,Paid,0,1
2526,2024-01-04,2065,32803,3,Completed,2000,800.0,181.99,20.21,997.8,Paid,0,1
2527,2024-01-04,2066,32810,4,Completed,3300,1050.0,133.26,43.02,2073.72,Paid,0,2
2528,2024-01-05,1871,32824,1,Completed,700,21.0,161.07,18.93,499.0,Paid,0,1
2529,2024-01-05,2067,32827,4,Completed,350,48.85,147.26,21.4,132.49,Paid,0,1
2530,2024-01-05,2068,32707,2,Completed,4250,1347.12,513.4,47.5,2341.98,Paid,0,3
2531,2024-01-05,1651,32707,4,Completed,2500,850.0,364.89,31.06,1254.05,Paid,0,2
2532,2024-01-05,2069,32766,2,Completed,2200,684.68,534.14,65.93,915.25,Paid,0,3
2533,2024-01-05,1226,32808,3,Completed,800,320.0,93.35,19.37,367.28,Paid,0,1
2534,2024-01-05,1683,32821,3,Completed,3500,1314.92,392.71,70.23,1722.14,Paid,0,3
2535,2024-01-06,2070,32805,2,Completed,2400,660.0,215.33,38.54,1486.13,Paid,0,2
2536,2024-01-06,2071,32807,1,Completed,1500,150.0,69.29,11.83,1268.88,Paid,0,1
2537,2024-01-06,2072,32819,4,Completed,1250,125.0,254.63,47.65,822.72,Paid,0,2
2538,2024-01-06,1254,32803,4,Completed,2250,231.5,447.23,65.57,1505.7,Paid,0,3
2539,2024-01-06,1311,34787,1,Completed,750,106.7,246.1,43.54,353.66,Paid,0,2
2540,2024-01-06,2073,32803,4,Completed,850,85.0,98.97,11.56,654.47,Paid,0,1
2541,2024-01-08,1542,34786,4,Completed,3000,708.0,387.75,52.78,1851.47,Paid,0,3
2542,2024-01-08,2074,32829,2,Completed,450,13.5,52.37,26.48,357.65,Paid,0,1
2543,2024-01-08,2075,32771,1,Completed,1800,638.12,263.36,30.04,868.48,Paid,0,2
2544,2024-01-08,2076,34761,1,Completed,1700,470.0,180.49,37.96,1011.55,Paid,0,2
2545,2024-01-08,2077,32837,4,Completed,1750,197.28,146.53,26.2,1379.99,Paid,0,2
2546,2024-01-08,2078,32773,2,Completed,2200,880.0,108.86,18.01,1193.13,Paid,0,1
2547,2024-01-08,2079,32803,2,Completed,600,85.59,157.25,23.81,333.35,Paid,0,1
2548,2024-01-08,1429,32703,4,Completed,2150,730.5,325.93,42.16,1051.41,Paid,0,2
2549,2024-01-09,2080,32821,4,Completed,450,45.35,97.74,17.36,289.55,Paid,0,1
2550,2024-01-09,2081,32806,4,Completed,2700,510.0,295.51,49.9,1844.59,Paid,0,3
2551,2024-01-09,1869,32836,4,Completed,350,42.35,119.16,25.82,162.67,Paid,0,1
2552,2024-01-09,2082,32836,3,Completed,2300,740.0,231.56,45.8,1282.64,Paid,0,2
2553,2024-01-10,2083,34743,3,Completed,550,60.55,178.88,23.56,287.01,Paid,0,1
2554,2024-01-10,2084,32808,2,Completed,550,66.85,58.62,19.1,405.43,Paid,0,1
2555,2024-01-10,2085,32773,4,Completed,300,9.0,107.54,10.31,173.15,Paid,0,1
2556,2024-01-10,2086,34787,4,Completed,1200,480.0,135.55,20.14,564.31,Paid,0,1
2557,2024-01-10,1012,32765,3,Completed,2400,780.0,162.6,42.74,1414.66,Paid,0,2
2558,2024-01-10,1960,32701,2,Completed,450,59.1,173.2,20.24,197.46,Paid,0,1
2559,2024-01-10,2087,32828,2,Completed,500,57.65,150.14,24.11,268.1,Paid,0,1
2560,2024-01-10,2088,32839,3,Completed,300,37.02,87.58,11.6,163.8,Paid,0,1
2561,2024-01-10,2089,32807,1,Completed,750,75.0,90.57,15.94,568.49,Paid,0,1
2562,2024-01-10,1210,32803,1,Completed,2850,742.99,428.73,59.73,1618.55,Paid,0,3
2563,2024-01-11,2090,32822,2,Completed,900,95.05,286.84,24.86,493.25,Paid,0,2
2564,2024-01-11,1001,32812,3,Completed,2700,969.0,254.78,48.51,1427.71,Paid,0,2
2565,2024-01-11,2091,32839,3,Completed,250,25.25,160.03,18.35,46.37,Paid,0,1
2566,2024-01-11,2092,32807,4,Completed,2800,1120.0,198.76,16.05,1465.19,Paid,0,1
2567,2024-01-11,2093,32821,2,Completed,900,68.22,333.93,49.76,448.09,Paid Late,5,2
2568,2024-01-11,2094,32839,4,Completed,1200,123.91,353.82,37.42,684.85,Paid,0,2
2569,2024-01-12,2095,32818,1,Completed,500,54.01,62.82,17.63,365.54,Paid Late,19,1
2570,2024-01-12,2096,32822,4,Completed,1950,572.62,403.86,50.15,923.37,Paid,0,3
2571,2024-01-12,2097,32835,2,Completed,1100,440.0,91.28,19.47,549.25,Paid,0,1
2572,2024-01-13,2098,34747,1,Completed,1450,149.56,215.96,40.73,1043.75,Paid,0,2
2573,2024-01-13,2099,32789,3,Completed,800,90.09,379.06,44.86,285.99,Paid,0,2
2574,2024-01-13,2100,32810,4,Completed,950,123.25,252.84,23.51,550.4,Paid,0,2
2575,2024-01-13,1060,32812,2,Completed,650,65.0,134.42,15.57,435.01,Paid,0,1
2576,2024-01-13,2101,32806,1,Completed,300,32.61,176.4,15.69,75.3,Paid,0,1
2577,2024-01-13,1569,32803,2,Completed,800,100.68,243.53,24.88,430.91,Paid,0,2
2578,2024-01-15,2102,32821,2,Completed,3450,1238.37,445.24,65.21,1701.18,Paid Late,1,3
2579,2024-01-15,2028,32730,2,Completed,2650,281.76,295.7,68.89,2003.65,Paid,0,3
2580,2024-01-15,2103,32708,1,Completed,1350,437.64,251.68,32.15,628.53,Paid,0,2
2581,2024-01-16,2104,32808,1,Completed,550,55.0,198.1,21.2,275.7,Paid,0,1
2582,2024-01-16,2105,32708,1,Completed,250,28.13,70.96,17.8,133.11,Paid,0,1
2583,2024-01-16,2106,32812,1,Completed,400,12.0,88.83,25.09,274.08,Paid Late,19,1
2584,2024-01-16,2107,32824,2,Completed,300,43.16,77.15,25.95,153.74,Paid,0,1
2585,2024-01-16,2108,32801,3,Completed,950,95.0,73.74,13.35,767.91,Paid,0,1
2586,2024-01-16,1386,32839,3,Completed,3600,360.0,305.15,48.29,2886.56,Paid Late,10,3
2587,2024-01-17,2109,32828,3,Completed,1300,520.0,108.7,21.19,650.11,Paid,0,1
2588,2024-01-17,2110,32789,4,Completed,3800,917.93,332.54,60.05,2489.48,Paid,0,3
2589,2024-01-17,2111,32807,3,Completed,1150,122.75,130.83,42.67,853.75,Paid,0,2
2590,2024-01-17,2112,32789,2,Completed,4100,1555.45,469.03,65.19,2010.33,Paid,0,3
2591,2024-01-18,2113,32821,3,Completed,3000,840.0,261.88,31.96,1866.16,Paid Late,11,2
2592,2024-01-18,2114,32818,2,Completed,3200,1280.0,225.12,22.9,1671.98,Paid Late,5,2
2593,2024-01-18,2115,34761,4,Completed,600,80.74,154.26,18.6,346.4,Paid,0,1
2594,2024-01-18,2116,32703,3,Completed,1150,151.61,236.87,37.52,724.0,Paid,0,2
2595,2024-01-18,2117,32789,2,Completed,600,18.0,86.63,18.61,476.76,Paid,0,1
2596,2024-01-19,2118,32819,3,Completed,1500,390.0,267.81,41.93,800.26,Paid Late,6,2
2597,2024-01-19,2119,32803,2,Completed,1550,165.5,363.28,45.63,975.59,Paid Late,14,3
2598,2024-01-19,2120,32806,2,Completed,1300,520.0,102.87,13.47,663.66,Paid,0,1
2599,2024-01-19,1303,32810,2,Completed,1750,475.0,200.74,44.22,1030.04,Paid Late,12,2
2600,2024-01-19,1502,32836,1,Completed,3600,1154.57,364.81,66.48,2014.14,Paid,0,3
2601,2024-01-20,2121,32807,2,Completed,650,75.86,193.98,20.4,359.76,Paid Late,17,1
2602,2024-01-20,1197,34747,4,Completed,2050,754.74,250.8,37.82,1006.64,Paid,0,2
2603,2024-01-20,2122,32792,4,Completed,1900,760.0,61.3,29.17,1049.53,Paid,0,1
2604,2024-01-20,2123,32707,1,Completed,2250,779.99,302.54,35.17,1132.3,Paid,0,2
2605,2024-01-22,2124,32712,4,Completed,2500,535.67,469.83,65.33,1429.17,Paid Late,2,3
2606,2024-01-22,2125,32806,2,Completed,1100,110.0,182.94,15.43,791.63,Paid,0,1
2607,2024-01-23,2126,32824,1,Completed,300,9.0,141.96,11.12,137.92,Paid,0,1
2608,2024-01-23,2127,34787,1,Completed,1400,159.18,355.88,56.38,828.56,Paid,0,3
2609,2024-01-23,2128,34787,4,Completed,2000,470.0,234.48,34.29,1261.23,Paid,0,2
2610,2024-01-23,2129,32803,1,Completed,350,39.95,151.01,10.37,148.67,Paid,0,1
2611,2024-01-23,2130,32712,3,Completed,300,34.65,129.19,14.32,121.84,Paid,0,1
2612,2024-01-23,2131,32827,3,Completed,1000,400.0,116.66,26.99,456.35,Paid,0,1
2613,2024-01-23,1529,32812,2,Completed,650,78.67,156.0,29.47,385.86,Paid,0,1
2614,2024-01-23,1577,32708,2,Completed,1900,760.0,199.73,10.07,930.2,Paid,0,1
2615,2024-01-23,2132,32801,4,Completed,3200,1224.26,364.99,62.23,1548.52,Paid,0,3
2616,2024-01-23,2133,32792,2,Completed,500,50.0,197.34,24.17,228.49,Paid,0,1
2617,2024-01-24,1075,32827,4,Completed,1250,125.0,265.69,37.11,822.2,Paid,0,2
2618,2024-01-25,2134,32812,3,Completed,1500,600.0,53.7,28.17,818.13,Paid,0,1
2619,2024-01-26,2135,34743,4,Completed,2500,820.0,402.57,74.21,1203.22,Paid,0,3
2620,2024-01-26,2136,32825,3,Completed,1300,134.08,331.91,52.06,781.95,Paid,0,2
2621,2024-01-27,2137,32806,4,Completed,400,48.65,88.3,27.69,235.36,Paid Late,18,1
2622,2024-01-27,2138,32765,2,Completed,2600,260.0,187.53,34.72,2117.75,Paid,0,2
2623,2024-01-27,2139,32766,2,Completed,600,81.79,118.41,20.94,378.86,Paid,0,1
2624,2024-01-27,2140,32708,3,Completed,2650,269.37,352.8,55.61,1972.22,Paid,0,3
2625,2024-01-27,1038,32703,3,Completed,650,69.56,105.68,24.1,450.66,Paid,0,1
2626,2024-01-27,2141,32809,3,Completed,3000,1200.0,136.61,18.36,1645.03,Paid,0,1
2627,2024-01-27,2142,32751,2,Completed,2400,960.0,156.12,29.49,1254.39,Paid,0,1
2628,2024-01-27,2143,34744,1,Completed,850,89.7,192.58,45.28,522.44,Paid,0,2
2629,2024-01-27,2144,32812,4,Completed,400,45.44,196.87,15.41,142.28,Paid,0,1
2630,2024-01-27,2145,34747,4,Completed,1200,480.0,103.45,13.83,602.72,Paid,0,1
2631,2024-01-29,2146,32811,3,Completed,1100,362.94,262.63,27.62,446.81,Paid,0,2
2632,2024-01-29,2147,32807,2,Completed,2000,800.0,196.61,11.04,992.35,Paid,0,1
2633,2024-01-29,2148,32810,1,Completed,600,60.0,173.63,25.32,341.05,Paid,0,1
2634,2024-01-29,1326,32803,4,Completed,3000,1200.0,367.37,21.0,1411.63,Paid,0,2
2635,2024-01-29,2149,32821,1,Completed,550,57.41,121.89,24.57,346.13,Paid,0,1
2636,2024-01-30,2150,32712,4,Completed,2400,960.0,75.61,27.34,1337.05,Paid,0,1
2637,2024-01-30,2151,32792,4,Completed,2450,268.67,367.27,60.41,1753.65,Paid,0,3
2638,2024-01-30,2152,32701,1,Completed,600,70.22,193.2,23.93,312.65,Paid,0,1
2639,2024-01-30,1060,32812,2,Completed,950,122.28,200.89,42.14,584.69,Paid,0,2
2640,2024-01-30,2153,32779,2,Completed,350,43.23,129.53,15.28,161.96,Paid,0,1
2641,2024-01-30,1798,34786,2,Completed,1000,100.0,163.76,14.11,722.13,Paid Late,16,1
2642,2024-01-30,2154,34743,1,Completed,2400,756.71,479.33,60.19,1103.77,Paid,0,3
2643,2024-01-31,2155,32837,4,Completed,1900,547.81,403.19,47.9,901.1,Paid,0,3
2644,2024-01-31,2156,32810,2,Completed,200,23.17,194.95,13.06,-31.18,Paid,0,1
2645,2024-01-31,2157,32751,4,Completed,500,15.0,126.37,21.11,337.52,Paid Late,17,1
2646,2024-01-31,1855,32779,3,Completed,4250,1609.97,484.46,50.85,2104.72,Paid Late,15,3
2647,2024-01-31,2158,32792,1,Completed,400,53.3,175.94,17.21,153.55,Paid,0,1
2648,2024-01-31,2159,32812,4,Completed,1450,152.38,336.37,70.91,890.34,Paid,0,3
2649,2024-02-01,1846,32818,3,Completed,2000,200.0,261.32,42.22,1496.46,Paid,0,2
2650,2024-02-01,2160,32825,1,Completed,1350,151.86,222.96,37.98,937.2,Paid,0,2
2651,2024-02-01,1911,32766,3,Completed,500,57.34,81.72,15.31,345.63,Paid,0,1
2652,2024-02-02,1287,32806,2,Completed,1500,164.53,292.62,33.79,1009.06,Paid,0,2
2653,2024-02-02,2161,32803,2,Completed,3250,1060.59,473.18,56.03,1660.2,Paid,0,3
2654,2024-02-03,1599,32837,4,Completed,1650,169.72,410.32,44.77,1025.19,Paid,0,3
2655,2024-02-03,2162,34747,4,Completed,1150,90.97,232.91,38.57,787.55,Paid,0,2
2656,2024-02-03,2163,32821,4,Completed,1650,557.47,228.41,44.24,819.88,Paid Late,14,2
2657,2024-02-03,2164,32708,2,Completed,450,13.5,64.84,18.67,352.99,Paid,0,1
2658,2024-02-05,2165,32714,2,Completed,900,112.99,295.52,37.42,454.07,Paid,0,2
2659,2024-02-05,2166,32707,1,Completed,1050,146.33,448.32,60.63,394.72,Paid,0,3
2660,2024-02-05,1203,32836,3,Completed,1600,160.0,104.61,23.34,1312.05,Paid,0,1
2661,2024-02-05,2167,34744,1,Completed,1500,150.0,69.73,23.52,1256.75,Unpaid,20,1
2662,2024-02-05,1375,34741,2,Completed,1100,117.39,265.44,30.21,686.96,Paid,0,2
2663,2024-02-05,1390,32805,1,Completed,3100,310.0,377.62,51.22,2361.16,Paid Late,16,3
2664,2024-02-05,1105,32819,3,Completed,3050,635.0,336.17,66.11,2012.72,Paid,0,3
2665,2024-02-06,2168,32805,4,Completed,1200,120.0,84.67,27.78,967.55,Paid,0,1
2666,2024-02-06,2169,32827,4,Completed,1300,130.0,132.31,19.62,1018.07,Paid,0,1
2667,2024-02-06,1834,32822,3,Completed,1500,150.0,198.21,23.18,1128.61,Paid,0,1
2668,2024-02-07,2170,32703,3,Completed,5800,1840.0,201.0,71.84,3687.16,Paid,0,3
2669,2024-02-07,2171,32827,2,Completed,4100,1640.0,343.52,41.8,2074.68,Paid,0,2
2670,2024-02-07,1885,32708,3,Completed,300,41.62,89.37,16.57,152.44,Paid,0,1
2671,2024-02-07,2172,32812,2,Completed,5100,1350.0,465.95,55.82,3228.23,Paid,0,3
2672,2024-02-07,1615,32818,2,Completed,1800,180.0,370.18,42.85,1206.97,Paid,0,2
2673,2024-02-08,2173,34787,2,Completed,3500,1149.7,397.88,47.51,1904.91,Paid,0,3
2674,2024-02-08,2174,32714,4,Completed,300,34.51,129.07,19.31,117.11,Paid Late,16,1
2675,2024-02-08,2175,34786,3,Completed,1700,680.0,108.05,20.07,891.88,Paid,0,1
2676,2024-02-08,2176,32839,4,Completed,1050,71.09,257.68,57.8,663.43,Paid,0,3
2677,2024-02-08,2177,32701,1,Completed,850,85.0,124.63,28.89,611.48,Paid,0,1
2678,2024-02-08,2178,32792,1,Completed,750,102.99,352.97,39.23,254.81,Paid,0,2
2679,2024-02-09,2179,32837,4,Completed,2200,220.0,248.1,42.57,1689.33,Paid Late,2,2
2680,2024-02-09,2180,34743,1,Completed,2600,1040.0,74.24,14.13,1471.63,Paid,0,1
2681,2024-02-10,1769,32835,1,Completed,3150,1042.44,357.36,80.73,1669.47,Paid,0,3
2682,2024-02-10,1152,32811,3,Completed,1600,165.89,457.78,51.93,924.4,Unpaid,10,3
2683,2024-02-10,1503,32805,3,Completed,800,84.76,346.71,52.57,315.96,Paid,0,2
2684,2024-02-10,1140,32708,3,Completed,2400,960.0,163.85,11.82,1264.33,Paid Late,5,1
2685,2024-02-12,2181,34744,2,Completed,1000,100.0,84.02,19.12,796.86,Paid,0,1
2686,2024-02-12,1531,32837,3,Completed,4100,1169.0,297.99,51.0,2582.01,Paid,0,3
2687,2024-02-12,2182,32801,1,Completed,1100,364.58,286.7,36.58,412.14,Paid Late,16,2
2688,2024-02-12,2183,32712,3,Completed,1800,720.0,54.29,28.18,997.53,Paid,0,1
2689,2024-02-13,1155,32829,1,Completed,1900,194.87,137.59,48.23,1519.31,Unpaid,6,2
2690,2024-02-13,2184,32806,4,Completed,500,15.0,72.19,17.56,395.25,Paid,0,1
2691,2024-02-13,2185,32804,4,Completed,1200,480.0,113.45,21.15,585.4,Paid,0,1
2692,2024-02-14,2186,32818,2,Completed,2800,1120.0,52.67,10.67,1616.66,Paid,0,1
2693,2024-02-14,2187,32829,4,Completed,3600,870.0,464.66,43.52,2221.82,Paid Late,10,3
2694,2024-02-14,2188,32821,3,Completed,2350,679.02,343.8,65.21,1261.97,Paid Late,16,3
2695,2024-02-14,2189,32828,2,Completed,900,90.0,100.63,19.99,689.38,Paid,0,1
2696,2024-02-15,2093,32821,1,Completed,2800,1120.0,190.26,29.98,1459.76,Paid,0,2
2697,2024-02-15,2190,32714,2,Completed,1600,640.0,127.78,20.77,811.45,Paid,0,1
2698,2024-02-15,2191,32714,2,Completed,1300,130.0,161.7,25.16,983.14,Paid,0,1
2699,2024-02-15,2192,32827,4,Completed,2150,249.04,382.74,61.06,1457.16,Paid,0,3
2700,2024-02-15,1780,32829,1,Completed,1500,150.0,92.75,17.79,1239.46,Paid,0,1
2701,2024-02-15,1430,32779,1,Completed,300,41.92,123.57,10.8,123.71,Paid Late,16,1
2702,2024-02-16,2193,34744,4,Completed,500,15.0,69.37,28.92,386.71,Paid,0,1
2703,2024-02-16,2194,32712,3,Completed,1400,126.0,258.89,34.43,980.68,Paid,0,2
2704,2024-02-16,2195,32771,1,Completed,1950,687.5,180.26,26.82,1055.42,Paid,0,2
2705,2024-02-16,2196,32714,1,Completed,1200,133.77,259.37,26.12,780.74,Paid,0,2
2706,2024-02-17,2197,34743,3,Completed,1850,571.42,295.28,64.28,919.02,Paid,0,3
2707,2024-02-17,2198,32829,1,Completed,500,57.97,198.92,23.57,219.54,Paid,0,1
2708,2024-02-17,2199,34744,3,Completed,350,36.38,91.54,14.98,207.1,Paid,0,1
2709,2024-02-17,2063,32773,2,Completed,250,32.18,99.22,26.41,92.19,Paid,0,1
2710,2024-02-17,2200,34747,1,Completed,750,75.0,52.05,19.63,603.32,Paid,0,1
2711,2024-02-17,2201,32803,3,Completed,950,95.0,92.32,27.22,735.46,Paid Late,17,1
2712,2024-02-17,2202,32779,2,Completed,1200,480.0,156.19,17.77,546.04,Paid,0,1
2713,2024-02-19,1773,32708,2,Completed,800,80.0,154.58,14.15,551.27,Paid,0,1
2714,2024-02-19,2203,32806,1,Completed,2200,880.0,88.35,15.94,1215.71,Paid,0,1
2715,2024-02-19,2204,32805,1,Completed,1600,640.0,172.9,25.7,761.4,Paid,0,1
2716,2024-02-19,2205,32836,3,Completed,350,39.42,144.33,25.24,141.01,Paid Late,17,1
2717,2024-02-20,2206,32703,2,Completed,2200,582.77,401.28,51.57,1164.38,Paid,0,3
2718,2024-02-20,1216,34744,2,Completed,900,90.0,138.36,15.09,656.55,Paid,0,1
2719,2024-02-20,2207,32825,4,Completed,1600,640.0,147.9,12.43,799.67,Paid,0,1
2720,2024-02-20,2208,32836,3,Completed,300,44.61,109.57,21.98,123.84,Paid,0,1
2721,2024-02-20,2209,34744,4,Completed,250,25.93,55.21,19.37,149.49,Paid,0,1
2722,2024-02-20,1070,32824,2,Completed,2600,1040.0,153.14,29.86,1377.0,Paid,0,1
2723,2024-02-21,2210,32703,2,Completed,400,48.53,69.65,23.98,257.84,Paid,0,1
2724,2024-02-21,2211,32771,2,Completed,2150,215.0,269.71,24.73,1640.56,Paid,0,2
2725,2024-02-21,2212,32818,3,Completed,3250,1121.56,436.4,59.82,1632.22,Paid,0,3
2726,2024-02-21,1702,32779,3,Completed,800,320.0,142.71,19.2,318.09,Paid,0,1
2727,2024-02-21,1466,32806,4,Completed,900,90.0,146.48,27.64,635.88,Paid,0,1
2728,2024-02-21,2213,32836,3,Completed,350,44.03,101.9,23.44,180.63,Paid,0,1
2729,2024-02-21,2047,32765,1,Completed,300,36.99,148.19,12.07,102.75,Paid,0,1
2730,2024-02-22,2214,32835,3,Completed,800,106.35,330.46,37.77,325.42,Paid,0,2
2731,2024-02-22,2215,32801,3,Completed,2100,214.3,452.23,57.31,1376.16,Paid,0,3
2732,2024-02-22,2216,32812,2,Completed,250,35.61,70.88,21.6,121.91,Paid,0,1
2733,2024-02-23,2217,32805,4,Completed,2600,260.0,304.16,29.56,2006.28,Paid Late,17,2
2734,2024-02-23,2218,32817,4,Completed,300,39.75,81.57,23.93,154.75,Paid,0,1
2735,2024-02-23,2139,32766,3,Completed,850,82.2,457.88,55.45,254.47,Paid,0,3
2736,2024-02-23,2219,34786,2,Completed,2150,611.55,329.06,64.18,1145.21,Paid,0,3
2737,2024-02-23,1718,32806,1,Completed,300,9.0,125.97,17.22,147.81,Paid,0,1
2738,2024-02-23,2200,34747,2,Completed,1750,213.0,391.24,67.5,1078.26,Paid,0,3
2739,2024-02-23,2220,32803,4,Completed,3500,1400.0,273.51,34.16,1792.33,Paid,0,2
2740,2024-02-24,1700,34747,3,Completed,850,85.0,61.62,21.87,681.51,Paid Late,1,1
2741,2024-02-24,2221,32827,4,Completed,450,64.4,113.65,28.31,243.64,Paid,0,1
2742,2024-02-24,2222,32707,2,Completed,1000,100.0,162.56,11.46,725.98,Paid,0,1
2743,2024-02-24,2223,32750,4,Completed,1100,75.0,231.3,47.74,745.96,Paid,0,2
2744,2024-02-24,2224,32766,3,Completed,2350,726.62,418.98,64.2,1140.2,Paid Late,3,3
2745,2024-02-24,1995,32701,2,Completed,1550,163.64,203.52,35.12,1147.72,Paid,0,2
2746,2024-02-26,2225,34741,4,Completed,450,54.44,139.09,27.27,229.2,Paid,0,1
2747,2024-02-26,1221,32789,1,Completed,800,80.0,117.39,18.64,583.97,Paid,0,1
2748,2024-02-26,2226,34747,4,Completed,3000,1033.33,309.75,73.1,1583.82,Paid,0,3
2749,2024-02-26,1817,32750,4,Completed,700,70.0,134.32,19.31,476.37,Paid,0,1
2750,2024-02-27,2227,32779,3,Completed,1000,101.22,274.21,55.26,569.31,Paid,0,3
2751,2024-02-27,2228,32824,2,Completed,300,35.75,144.54,18.84,100.87,Paid,0,1
2752,2024-02-27,2229,32701,3,Completed,1600,160.0,195.52,24.59,1219.89,Paid,0,1
2753,2024-02-27,2230,32807,4,Completed,750,102.42,199.14,29.89,418.55,Paid,0,2
2754,2024-02-27,2231,32806,2,Completed,1000,400.0,128.79,24.04,447.17,Paid,0,1
2755,2024-02-28,2232,32812,4,Completed,1650,165.2,188.82,42.55,1253.43,Paid,0,2
2756,2024-02-28,2233,32828,4,Completed,250,29.04,102.73,11.27,106.96,Paid Late,6,1
2757,2024-02-28,1389,34743,3,Completed,400,42.52,117.92,20.31,219.25,Paid Late,2,1
2758,2024-02-28,2234,32792,2,Completed,1800,188.9,446.07,47.11,1117.92,Paid,0,3
2759,2024-02-28,2235,34741,3,Completed,250,7.5,88.7,13.05,140.75,Paid,0,1
2760,2024-02-29,2236,34744,3,Completed,900,48.5,383.02,67.26,401.22,Paid,0,3
2761,2024-02-29,1561,32808,1,Completed,1050,113.75,335.67,34.39,566.19,Paid,0,2
2762,2024-02-29,2237,34761,2,Completed,450,45.0,102.36,12.64,290.0,Paid,0,1
2763,2024-02-29,2238,32811,4,Completed,3850,1246.86,437.11,71.98,2094.05,Paid,0,3
2764,2024-02-29,1746,32809,3,Completed,1500,600.0,118.7,25.05,756.25,Paid,0,1
2765,2024-02-29,2239,32821,1,Completed,2700,279.92,445.98,56.86,1917.24,Paid Late,7,3
2766,2024-03-01,2240,34741,3,Completed,250,28.21,89.97,18.08,113.74,Paid,0,1
2767,2024-03-01,2241,34743,2,Completed,300,44.36,56.94,27.63,171.07,Paid,0,1
2768,2024-03-01,2242,32701,4,Completed,2000,200.0,249.21,42.32,1508.47,Paid,0,2
2769,2024-03-01,2243,32807,3,Completed,950,88.88,436.35,73.47,351.3,Paid,0,3
2770,2024-03-01,1057,32714,4,Completed,250,34.53,137.41,12.98,65.08,Paid,0,1
2771,2024-03-02,1926,32817,3,Completed,550,73.6,76.31,20.26,379.83,Paid,0,1
2772,2024-03-02,2244,32714,4,Completed,3200,865.99,382.56,58.58,1892.87,Paid,0,3
2773,2024-03-02,1146,32730,1,Completed,1350,147.45,440.94,57.09,704.52,Paid,0,3
2774,2024-03-02,2245,32818,1,Completed,1700,192.28,240.93,34.75,1232.04,Paid,0,2
2775,2024-03-02,2246,32817,4,Completed,1100,440.0,70.92,21.41,567.67,Paid,0,1
2776,2024-03-02,2247,32803,4,Completed,2600,650.0,385.6,54.36,1510.04,Paid Late,15,3
2777,2024-03-05,2248,32825,1,Completed,500,50.0,121.37,23.07,305.56,Paid,0,1
2778,2024-03-05,1765,32811,1,Completed,600,18.0,80.67,14.77,486.56,Paid,0,1
2779,2024-03-05,1788,32771,3,Completed,650,19.5,148.07,18.76,463.67,Paid,0,1
2780,2024-03-05,2249,34747,2,Completed,2300,802.53,129.58,38.0,1329.89,Paid,0,2
2781,2024-03-06,2250,32819,2,Completed,650,69.3,67.12,14.81,498.77,Paid,0,1
2782,2024-03-06,2251,34741,2,Completed,1100,102.62,488.59,60.85,447.94,Paid,0,3
2783,2024-03-06,2252,32803,1,Completed,1500,150.0,113.53,13.73,1222.74,Paid,0,1
2784,2024-03-06,2253,34787,4,Completed,950,95.0,118.48,15.43,721.09,Paid,0,1
2785,2024-03-06,2254,32701,4,Completed,700,21.0,114.22,29.67,535.11,Paid,0,1
2786,2024-03-06,1505,34786,3,Completed,2150,176.5,444.84,85.96,1442.7,Paid,0,3
